"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"PMM1" 0.0442739443353366 4.19257129279429 0.54488067083269 0.589671230431348 0.739566384731595 -6.13302458242941
"MITD1" -0.0409898014653756 3.83008798701394 -0.386001768572262 0.702089114001969 0.820193662800795 -6.13309590503914
"ELF1" -0.0779531086785976 7.52851562374504 -0.852916149669714 0.400142127210329 0.584331388738601 -6.13326473352575
"AQP3" -0.194408191150097 4.81636150212819 -0.698873010414368 0.489757524123194 0.658970872257041 -6.13335605209986
"TOMM7" -0.117361559473456 6.67597455969398 -0.859358830120035 0.396632758256478 0.580842114454654 -6.13356845946209
"MRFAP1" 0.0472436215600256 6.87586435258564 0.859394491445195 0.396613387635727 0.580842114454654 -6.13436622019657
"NCOR1" 0.0659192006553626 7.48061896025873 0.851638803540164 0.400840223251954 0.584916212422601 -6.1349460505016
"PPP1R10" -0.128282016276235 4.83822095571854 -0.702344929890345 0.487619843191003 0.65723845937544 -6.1350217206911
"KYAT3" -0.0301603388570024 3.67654363280539 -0.279771560756186 0.781480970827682 0.874724594969153 -6.13508318133202
"NDUFAF8" -0.00556353034454959 3.49903319309327 -0.0757067042431722 0.940131022831177 0.96778917688566 -6.13526055546492
"SMG1P1" -0.0490386737908617 3.78113685545693 -0.350631763869492 0.728197709135215 0.837665338613058 -6.13526082662942
"TCEA1" 0.0576712893526512 5.76008672669297 0.824196732615497 0.416022507181672 0.597544491029062 -6.13531447624769
"KLF9" -0.131611942946869 6.54025770329855 -0.855332778461652 0.398823486895127 0.583024369121666 -6.13556440895328
"KCTD9" -0.0713379894437711 4.75785702183583 -0.685398535127204 0.498103697349085 0.666257887601277 -6.13559365506494
"MARS1" 0.0608305178155284 6.95937309360356 0.857520682252689 0.397632018981161 0.581711886373323 -6.13569595595057
"RPL15P3" -0.0421435653489786 3.78458394804957 -0.3528447153577 0.726554081266216 0.836182483534181 -6.13584177393743
"ITGA5" 0.191134346337165 7.98019285964579 0.839091692416598 0.407738170401292 0.590741922272028 -6.13586129591461
"ALG11" -0.058629320019914 3.88713168509814 -0.407064114783132 0.686712684768006 0.811150553819926 -6.13627958719218
"AP3S2" -0.0153616378657455 3.51436189324007 -0.113982815461836 0.909974517455689 0.949987749607456 -6.13631657530698
"NTPCR" -0.00829459267828891 3.51706745473769 -0.0750820506850455 0.94062403899197 0.96806819597292 -6.13746189313394
"MSANTD7" -0.0067275321567668 3.50724507391505 -0.0680915045939959 0.946143002230119 0.970878476789847 -6.13753166279039
"KIAA0513" 0.135704330945261 6.5261849973414 0.853850706955064 0.399631857930138 0.583803130415285 -6.13765471157263
"RTL8A" -0.00506047713946556 3.49335927570035 -0.045592396051355 0.963922823645528 0.97937083719008 -6.13766289980364
"TMA7" 0.0545564998708548 6.81865857684944 0.854158342460233 0.399463978400018 0.583702507223422 -6.13886299134936
"TOP3A" 0.0705086778419277 5.25230336047565 0.767425126168357 0.448540819093764 0.624229570121486 -6.1389632493836
"AATF" 0.0533080866699676 6.2018888140201 0.843956419863419 0.40505495928652 0.588300046792295 -6.13938895898406
"PUF60" 0.0570131268725422 6.50420701233228 0.851150219606765 0.401107447089861 0.585136016134706 -6.13945079718735
"MAP4" 0.047757736567549 7.42416023626522 0.846945670007673 0.403411695692861 0.587126281009194 -6.13975315739945
"NENF" 0.0306861648805947 3.79356866387682 0.356490603065969 0.723849045759037 0.833964626046953 -6.13987698751712
"GVINP1" -0.217899926995398 5.95036935082293 -0.827235971219223 0.414323722437925 0.596035785651826 -6.14006567629307
"OLR1" -0.301080481163951 4.40894108031925 -0.583706532389935 0.563572676609267 0.719849328701958 -6.1401039145824
"NCOA7" -0.0713361969261124 5.45535171459275 -0.787098993057182 0.437103764472744 0.615883330226143 -6.14021600586574
"NSD1" -0.0559561621465932 7.8158407792788 -0.838380054556536 0.408131613628379 0.590948917964863 -6.14029329311706
"CRCP" 0.0509495902779991 5.48993558542416 0.79275036861593 0.433851244710663 0.612810524119678 -6.14064499691948
"SPEN" -0.057077915615313 8.27338615332334 -0.825367947164766 0.415367346056479 0.597027272635057 -6.14092902051244
"UBE2V1" 0.0388968672210752 3.75430299981414 0.325309971335068 0.747096544135862 0.849543148355843 -6.1414251730916
"RFT1" -0.0213672883950946 3.63129464197005 -0.221488719790094 0.826140903542579 0.90060585509606 -6.1419054058322
"TSR2" -0.0561768512529204 5.2168513080969 -0.755366506284981 0.455638101556844 0.63051146511985 -6.1420606971995
"UBN1" -0.0532283647815532 6.94933220246645 -0.849791448866325 0.401851196212914 0.585778128147437 -6.14216535827343
"RNF121" -0.029216941431867 3.85602667759054 -0.379107574452544 0.707150465325915 0.823333164210425 -6.14236100698599
"G3BP2" -0.0737769210341108 7.29879313754576 -0.845875267397861 0.403999640529885 0.587563878373926 -6.14245264446781
"SMARCE1" -0.0184718250325187 3.5470480630364 -0.0914030192445237 0.927750911648266 0.960464196878398 -6.14250644962757
"MZF1" -0.0881353817959161 5.54123372062824 -0.793358879739013 0.433501906495471 0.612711792088529 -6.14254639595892
"DST" -0.117040936621984 4.54922713686639 -0.629619957260771 0.533481828286912 0.696272022043085 -6.14256774998689
"RNF40" 0.0703020056202988 6.98976568127802 0.849138913383801 0.402208682047653 0.586115271713535 -6.14259142406235
"CD2BP2" 0.0775038891652686 6.44157373984083 0.846318912462746 0.403755892413153 0.587426216327686 -6.14265450768202
"UBR7" 0.048170509976611 4.22563194325016 0.537973974354925 0.594374430223859 0.743330499649989 -6.14284096750212
"PDE12" -0.0761998019921251 4.98723310505089 -0.718396114201732 0.477805968811453 0.650836084581801 -6.14299596426612
"IST1" 0.0642594639654517 7.68039905849236 0.837412210769582 0.408667085723053 0.591071050514686 -6.14343395809837
"MRM2" 0.00747311316230537 3.53337902021802 0.0577150382877436 0.954340029645592 0.974854794747416 -6.1436582478907
"EIF1B" 0.132151229025702 6.395200326019 0.844138968340149 0.404954487841412 0.588243759186 -6.14381589159572
"CDC27" -0.0675999517054091 5.3623789770874 -0.77080873044025 0.446561226750146 0.622367330792782 -6.14388992564898
"RAB12" 0.0680385143081219 5.264695787619 0.761381090112264 0.452089875689112 0.627328916901281 -6.14423565123541
"ALG2" 0.0452184020966762 4.13593994260748 0.501716959909582 0.619353971536551 0.761566426731909 -6.14527684424469
"IGBP1" 0.0550539105640562 5.91774433997854 0.822466189160157 0.416991718739229 0.598705265721782 -6.14583764313191
"ITGAE" 0.00550913959943333 3.53678519223852 0.0370158914025667 0.970705827784362 0.982578344856842 -6.14593722617671
"FAM222B" -0.0494139815315897 4.12539756590279 -0.489745026930723 0.627706425640265 0.768630755051921 -6.14595504755699
"DIP2B" 0.0660962791472395 6.27928853740813 0.838479038326475 0.408076874281571 0.590948917964863 -6.14601522018948
"BTD" -0.00819553683750396 3.5531510765571 -0.0905202642610351 0.928446707834435 0.960625673051137 -6.14648002533907
"THUMPD3" 0.0603824206452526 4.64600178163826 0.650052880054354 0.520369096347732 0.685692210591882 -6.1465989272894
"RAD9A" -0.0683235230689903 4.74394591795456 -0.667594557900982 0.509252195966826 0.676478753502401 -6.14663435271808
"BCL2L2" 0.0589967868566155 3.99674480548197 0.441411560752444 0.661929047212522 0.795379067754219 -6.14691843709249
"NXT1" 0.104532943797247 5.1414441986423 0.742252135047743 0.463431458683099 0.63706968533354 -6.14701791683092
"PBRM1" -0.0514761884684773 6.19160918510089 -0.83264665619729 0.411310078774897 0.592930128229044 -6.14764592852355
"THG1L" 0.0106039638605289 3.56432210834069 0.0987605658306456 0.921953926113101 0.957511043116954 -6.14776934357179
"TRRAP" -0.063999205799691 7.42869653887911 -0.8371472396977 0.408813760806748 0.591138181168997 -6.14791805360506
"PNMA1" -0.0766842791205109 5.26208200645849 -0.752800842022638 0.457156666936982 0.631478075329083 -6.14798558588418
"MESD" 0.0748170322212376 4.68054822789081 0.657843797970403 0.515415527752407 0.681762860253434 -6.14802836880606
"TENT4A" 0.0719917801175534 6.54556923235999 0.841422423630537 0.406451238667667 0.589601796822381 -6.14813569561612
"ACTL6A" -0.021771902782683 3.66867700568461 -0.22433572766365 0.823944256834192 0.89956396216954 -6.14848717639495
"TRABD" 0.065298090883716 7.89743858417932 0.826027282318569 0.41499880437271 0.596715754318132 -6.14860380872369
"RPL37A" -0.0810237751039224 9.24118715389667 -0.780759768532416 0.440769617690263 0.618798753151469 -6.14886250517651
"TRAK1" 0.0594959099868353 6.95696661431108 0.841652072433665 0.406324573921707 0.589601796822381 -6.148999053777
"MARCHF7" -0.0747589025479387 5.84363902569425 -0.81125647450524 0.423303586047675 0.603870782322064 -6.14909988580699
"PLEKHA3" -0.0545849758265335 4.97747066096483 -0.707664181141047 0.48435501184537 0.654832594241878 -6.14934031900039
"DDX3X" -0.0559576251510752 9.80411995883134 -0.756549810737506 0.454938731035484 0.630096020245528 -6.1495065453828
"D2HGDH" -0.0955627588107824 5.90060221354947 -0.814863451702885 0.421266230833104 0.602309845876811 -6.14952810832376
"RBM7" -0.0395739179314392 4.05028622875038 -0.454345897219647 0.652694012453272 0.78722576396616 -6.14952821102199
"HDHD5" -0.0623332129657044 4.50313445444275 -0.60562112134983 0.549103660536655 0.708788364114337 -6.14955461671672
"ADAM15" 0.100402324057955 6.58658000353507 0.83982375758891 0.40733368085265 0.590446068176331 -6.14988651276551
"RCL1" 0.0309942357441124 3.6342293324344 0.191534520985956 0.849335616160476 0.913810728628132 -6.15016573543259
"GOLT1B" 0.0698670563326189 4.34045319354889 0.561945009835703 0.578128797652554 0.730372271471922 -6.15071459490739
"CHMP2B" 0.0613968469171358 4.53202183071649 0.615429567123681 0.542690437627437 0.70470274644893 -6.15080218572975
"MTOR" 0.0438614060956821 6.55814560536957 0.837905011103876 0.408394382799587 0.591051682878665 -6.15105192798747
"RAP1A" 0.0559490407444212 6.17433012556889 0.828180985094243 0.413796383909416 0.595640497932109 -6.15149391912942
"ZC3H7A" 0.0572887197853262 6.61287658088106 0.837924997683395 0.408383325142293 0.591051682878665 -6.15156025589053
"RPUSD3" 0.0353367929016728 3.72529278032442 0.264483223648823 0.793129746880803 0.881238667221184 -6.1520933094579
"SH3GLB2" 0.0494176232906955 6.40373064253808 0.833665610622867 0.410744070953261 0.592838933253471 -6.15244924542712
"HERC2P9" -0.0268686059953178 3.59514574942507 -0.124561469189334 0.901661910082417 0.94477778285684 -6.15259469293975
"INPP5K" 0.0768346990616315 6.61731894084199 0.836681434246094 0.409071687635346 0.591438610685574 -6.15265760412244
"CIAO3" -0.0623569972556295 4.60283969100055 -0.626458666727784 0.53552610686475 0.698244565695393 -6.15269952575147
"RCN3" 0.0875123478932327 4.07238129669796 0.465252643147463 0.644949716260686 0.781387758568376 -6.15280578526446
"PPTC7" -0.0660457391482705 6.55594318302084 -0.834718388158057 0.410159784678476 0.59235813605984 -6.15326412976327
"RRM2B" -0.0368604152132952 3.9068184839173 -0.373239540830691 0.711469190079276 0.825833712906272 -6.15336577494598
"AGO4" 0.0617580465268803 7.17911696098372 0.834127335122139 0.410487752392375 0.592614051935711 -6.15349708711433
"CD72" -0.0696586502934475 3.93730296000117 -0.380211048606263 0.706339433265891 0.822957671877422 -6.15351445727357
"ATAD2B" 0.0704635726112537 5.17840887152642 0.737265831110928 0.466414937937418 0.639977303718645 -6.15369202187893
"ZDHHC21" 0.0182921224508008 3.6084949664747 0.123506166110048 0.902490666055477 0.94521448921984 -6.15397539746689
"CXorf38" 0.0660339059387418 5.40743244786707 0.766284480997974 0.449209333800658 0.624728914279674 -6.15400628430595
"IPPK" 0.0314989274679323 3.83417791577814 0.338820403506163 0.736992373828095 0.843619348678531 -6.15407650242665
"METTL9" 0.145584673373862 7.18329645646612 0.83273900318325 0.411258761972226 0.592930128229044 -6.15450812595166
"EEF1A1P5" -0.175526913506686 7.48067281703045 -0.828056624280463 0.413865756178482 0.595667642726311 -6.15466797637874
"ERLIN2" 0.0565543323863729 4.50151790088155 0.603247050186878 0.550661812096718 0.709816800201628 -6.15468319476436
"PRDM15" -0.079402724006532 5.04762576042212 -0.712543110065666 0.481371392211105 0.653253595436256 -6.15481070170399
"QPCT" 0.106490755046811 4.11602735017942 0.475761628510522 0.637525832970626 0.776532566759546 -6.15511480914136
"IGF2R" -0.076753010580223 8.70887031971856 -0.792959182149461 0.433731348394831 0.612742309844477 -6.15523203983328
"CCZ1B" -0.0481354964197611 3.66231136413568 -0.183260349903964 0.855767752829555 0.917883694866846 -6.15534472815676
"LRRC40" -0.0203340355529953 3.67910243195999 -0.195920083407669 0.845930616398714 0.911477871762942 -6.1555812998422
"DALRD3" -0.0345634882860004 3.92950299072786 -0.382244866044615 0.704845533024876 0.821948034555908 -6.15601907184818
"FASTK" -0.0569513292345434 5.88770300316858 -0.806428424822424 0.426040090825896 0.60601504837382 -6.15617477065235
"TANK" 0.0737978669949335 6.03461172980273 0.816235588500453 0.420492782721528 0.601912649187319 -6.15636367206168
"USF3" -0.0762784172219009 6.5856017284416 -0.830913959318149 0.412273669051656 0.593812311682251 -6.15662208273202
"LRRC8D" 0.0835703839851867 4.65779472976222 0.638953664353738 0.527470309038995 0.691410614071569 -6.15666528098394
"NPIPB5" -0.130390836930895 6.13768469605669 -0.818302872442237 0.419329144900952 0.600890664317903 -6.15697288696197
"SEPTIN8" -0.027729431835724 3.69961292251574 -0.208134965330296 0.83646293291556 0.906161773536085 -6.1571456625348
"FCAR" -0.218070905224825 6.43532061254585 -0.826838521432927 0.41454563257501 0.596282276082523 -6.1571540719885
"LNPK" -0.0597339305036142 4.34255714834979 -0.543636575660653 0.590517083547258 0.740391010014807 -6.1571760978421
"LYSMD2" -0.0156803478998087 3.65344182885931 -0.160663679289294 0.873383808239201 0.92808343396924 -6.1573236470288
"LETM1" 0.0509849942474903 5.73165848656523 0.794168046105801 0.433037638939868 0.612422623936067 -6.1575951059759
"POLR3F" 0.015022801868553 3.64419752126517 0.151487544205394 0.880556765390943 0.932927435267031 -6.15775526022113
"DLG3" -0.0988476465056252 4.40940418418475 -0.557954478219365 0.580818024167334 0.731809610105909 -6.15789397802903
"ZFYVE27" -0.0640762945283848 5.61858820173993 -0.780865420947607 0.440708369900139 0.618798753151469 -6.15840631557551
"AGPS" 0.0491173741779223 5.14476201228091 0.724641730387162 0.47401813065824 0.647471539061968 -6.1587966944505
"STAU2" -0.0445107921459242 3.94500011763122 -0.376448113636011 0.70910654792299 0.824389669043469 -6.15880415216724
"PVT1" 0.00763778400566162 3.60607030374364 0.0500988060449156 0.960359848401664 0.977894575964599 -6.15887818000999
"BZW2" 0.0461139743941112 4.26339474608627 0.520167495383284 0.606582146565122 0.752611181849319 -6.15891333545502
"ZNF746" 0.0539626688315549 5.93243876560099 0.806871536286753 0.425788488286353 0.605791374889088 -6.15915777991901
"GIMAP4" 0.130727185158817 5.17881053102882 0.730932213388054 0.470220626616468 0.643626422409912 -6.15934732815018
"GNAS" 0.0743600955942831 9.79138261841974 0.742891786193072 0.463049541268368 0.636693119244006 -6.1594635121782
"VCPIP1" -0.101675018272585 5.92102237197653 -0.803451839924193 0.427732577077271 0.607818549113558 -6.15951717697557
"ZDHHC13" -0.0238745867157011 3.71641168430463 -0.220984314982725 0.82653023310689 0.90067742976793 -6.15958381413235
"TUFM" 0.0615799846774578 6.93977373395901 0.828673613482726 0.413521651606465 0.595317704278285 -6.15977414297807
"RNGTT" -0.0536565460015703 4.12953410609855 -0.457472934557014 0.650469606098775 0.78585854424421 -6.16032029930317
"BAIAP2.DT" 0.0539447439133012 3.77367482016744 0.283523912870461 0.778629630193207 0.872858693719774 -6.1603923986241
"IBTK" 0.0567996927545407 5.24861374324949 0.737173986198096 0.46646999657415 0.639978382734424 -6.16051682387841
"ENOX2" -0.0153718861137024 3.64323182195133 -0.140389927587565 0.889245425967451 0.937923261449748 -6.1605527604573
"TSPAN4" 0.0933276424466767 4.14176465952887 0.477158210689511 0.636542083817304 0.775664384868622 -6.16064309933937
"CCNK" 0.0730197324338668 7.16163085245771 0.824181145673556 0.416031230609617 0.597544491029062 -6.16180268706522
"DAP3" -0.0331681411829772 6.30209037246674 -0.818977195391554 0.418950010061206 0.60049642297898 -6.16200356464704
"PCNX3" -0.0565931059291289 7.19413471358662 -0.823594116966115 0.416359850997909 0.59794365643251 -6.16201314876528
"PTGIR" 0.112259934051947 4.45172609159101 0.58087280323574 0.565457613264753 0.721319361274121 -6.16211382089915
"TECPR2" 0.0592711629957305 4.39002994648469 0.558502222855821 0.580448534795222 0.731542062074043 -6.16220274887083
"PIK3R5" -0.0697632908796475 8.66333811871805 -0.785448102508168 0.438056667331297 0.616495949245217 -6.16236346011265
"ZNF703" 0.177883141575754 5.2808844710566 0.741994723147204 0.463585203871735 0.637132485321154 -6.16237711755846
"SASH1" 0.089250039498209 3.90457388831626 0.363186645754365 0.718890401162384 0.830523720045736 -6.16284813967127
"USP31" 0.0121894301916949 3.65765662532005 0.138032673454862 0.891092826922776 0.939031869086093 -6.16328460264092
"COPB1" 0.0596358346698613 6.48903589946312 0.821930714027742 0.417291900505011 0.598844601527941 -6.16333107822703
"TLR6" -0.0297360633319848 3.68640857401443 -0.167121771719058 0.868342032157972 0.925252495366461 -6.16336264415959
"C1RL.AS1" 0.0572921447740748 4.32729907384317 0.533876164380768 0.59717335488785 0.74476505636024 -6.16336937727717
"CXCR2P1" -0.106449069357645 3.78285490409747 -0.258181601250537 0.797945486479546 0.884422706698638 -6.1634269186935
"CRYBG1" 0.0959526531563002 7.13103062571919 0.822310749792351 0.417078842674212 0.598757452253993 -6.16361774796788
"WASHC3" 0.0323572008228115 3.97091078199015 0.386394457252727 0.701801236637306 0.819967666969723 -6.16367007695047
"L3MBTL2" -0.0482463097265295 5.13221899436652 -0.712481669740784 0.481408899621868 0.653253595436256 -6.1644507372458
"COQ9" 0.0122404709181967 3.64875128930236 0.108107691064564 0.914595663358634 0.952973760170675 -6.16453011939977
"TP53" -0.0668152808659501 5.11016716407098 -0.708105436052761 0.484084738924263 0.654699763894359 -6.16461975665916
"SDHAP4" -0.0110059245519527 3.64209707569379 -0.0852231827234231 0.932623104945179 0.963002771761257 -6.16486259022831
"TARBP2" 0.0327677891146418 3.90136661882962 0.346423033375249 0.731327276443964 0.839464266203809 -6.16499577305583
"PHLDA2" -0.00215017635997405 3.62519725979589 -0.00917514719280505 0.99273723345666 0.995861969963499 -6.16511914408666
"ZFAND2A" 0.0525505161078046 5.23440430842232 0.72907152756692 0.471342067003867 0.644488132433859 -6.16531089161156
"PTPN9" 0.0747726601882261 5.3396154253525 0.743113779960247 0.462917038136774 0.636659402112064 -6.16540646091459
"COX7C" 0.0718844613748191 6.25455114942338 0.813840550059988 0.421843390418508 0.602808683932991 -6.16554191281965
"TET3" 0.0703432206627408 7.1975193131193 0.818973340141026 0.418952177056315 0.60049642297898 -6.16564876655396
"ZFAT" -0.0222726806366409 3.75750795741058 -0.233098949323352 0.817192019305203 0.895736037520632 -6.16567933303904
"TCAF2" 0.0337336108872539 3.71671723310578 0.197394664269214 0.844786409058125 0.911160828282576 -6.16586753630626
"EXT2" 0.0563550820111818 4.97749811722439 0.688129197505736 0.496405923089134 0.664730711454357 -6.16586787887618
"DTNBP1" 0.0530801996237971 4.46996601555134 0.573031912378681 0.570689697778785 0.725050352248151 -6.16606353078668
"PROK2" -0.0731301518019891 3.75351888251953 -0.215811644006708 0.830525370378424 0.90293002599448 -6.16621463756495
"MLX" 0.0929870756698445 5.75194172492374 0.784849113579024 0.438402716327126 0.616638876244689 -6.16659908051947
"BRCC3" -0.0253170402144112 3.7981423807796 -0.262801167708096 0.794414384452494 0.882084220476819 -6.16678008106202
"UBOX5" -0.0276212137718503 3.82544525215868 -0.284726481130756 0.777716479955708 0.87216668869593 -6.16682101946878
"KLHDC10" -0.0536195566669262 4.47286291537927 -0.567722614263174 0.574246170415489 0.727770215766492 -6.16701528107171
"TRAPPC14" -0.0509904916945354 5.68095837398121 -0.775451087613866 0.443853693527134 0.620733522892954 -6.16728123957366
"MON1B" 0.0490317603213244 6.33883779143474 0.813295553573248 0.422151096283737 0.602899596956726 -6.1678011313757
"SLC39A6" 0.0375981736925945 4.75288681824404 0.640523010279247 0.526463114427355 0.690803610859496 -6.16811656922727
"FAM149B1" -0.0244958890705096 3.79113847943117 -0.251268884007443 0.803237507447549 0.886939154412925 -6.16825028446329
"NAA15" -0.0615953857169211 5.3319288037771 -0.734689334292255 0.467960914834078 0.641575992061789 -6.16842845900029
"BZW1" 0.0588139996264028 7.00443549398205 0.817470944225763 0.419797183846149 0.60126908683515 -6.16854261563337
"TTI1" -0.0252864972459066 3.878899809802 -0.309457362356474 0.759010611153525 0.858537470189196 -6.16856731935502
"VARS2" -0.0795377616749544 4.75356341661752 -0.63454904521621 0.53030265446331 0.693581288978633 -6.16857633010234
"ERVK3.1" -0.0862807264081331 6.49459583402161 -0.814297326556728 0.421585599904848 0.602596976573754 -6.16906729045732
"CDK5RAP3" 0.0544366842873725 5.8387902451898 0.787954535782559 0.43661043313261 0.615820775623022 -6.16910020818895
"CEP20" -0.0387983583357663 4.0604158282233 -0.406849664976401 0.686868573369137 0.811223058389686 -6.16937580877319
"YRDC" -0.0672447857697334 4.6333051710832 -0.606759778307198 0.548357146423726 0.708472386395154 -6.1693983453497
"PGAP6" 0.0742887054588328 6.40151121126887 0.812930575896263 0.422357240322667 0.603104453606792 -6.16940317349398
"SLC9A3.AS1" 0.0566406734011591 3.77557913182119 0.239396252646561 0.812348555035277 0.892716424982604 -6.16942044499097
"TMCO6" -0.0292821524217408 3.90615745786506 -0.328988461917217 0.744340873110147 0.847767610744383 -6.16948135012112
"P2RY13" 0.232806358301496 4.60449485323887 0.610003116586172 0.546233667434697 0.706580452653571 -6.16984161354073
"STK17B" 0.0702727239003966 8.6775694538298 0.774579265499189 0.444361410368506 0.621003652462008 -6.16986805766771
"TTC31" -0.0549318719635776 5.43416782416768 -0.74569885651103 0.461375695899978 0.635132174416593 -6.1700037196482
"RFX5" 0.0574801692925675 6.33944245676284 0.810605677587124 0.423671823200455 0.604176821765603 -6.17002071554656
"APOBEC3G" 0.130001761182032 6.24543521295417 0.808147696768911 0.425064381294341 0.605263476455427 -6.17008534123274
"FLCN" 0.0854780839037215 4.62133294899721 0.608209760871966 0.547407285509482 0.707632833888162 -6.17049702434794
"BUD13" 0.0381226337321117 4.06844396638564 0.416734911782712 0.679697362883567 0.806418288700768 -6.17063311068445
"RFWD3" -0.0679724745484451 5.14910433772661 -0.705932057208277 0.485416783083523 0.655714182346536 -6.17065857075426
"USP37" -0.0299916733295378 4.04889378114053 -0.401283209977321 0.690919826684413 0.81344404228836 -6.17069729882584
"IQSEC1" 0.0690971131818134 8.64687160961847 0.774561932890597 0.444371507757329 0.621003652462008 -6.17075100010927
"VPS4B" -0.0590905673338114 5.59900214798812 -0.761618332700167 0.451950253856652 0.627209296631474 -6.17120298099087
"KCNN4" 0.117335105758424 4.83600354451026 0.656517275971432 0.516257132028267 0.682631094514165 -6.1715710627902
"MRPL22" -0.00781482302237446 3.67197869451742 -0.0578156423362627 0.954260530355424 0.974854794747416 -6.17165299131029
"ARHGEF10L" -0.120354252916891 5.02077798572134 -0.682258240167887 0.500060155232715 0.667955295707315 -6.17175979147481
"USP19" -0.0433724905605768 6.52405387592618 -0.811447975472998 0.423195267418777 0.603789303496942 -6.17187467510864
"NUTM2A.AS1" 0.0859214806338295 4.23581802561039 0.480466788436396 0.634214211149482 0.774107647021498 -6.17201603813806
"MRPS10" -0.0404265409700479 3.98503131519184 -0.360564692860091 0.72083058214133 0.831950105178679 -6.17233403268364
"MAST2" 0.0403845824530622 4.81518071093997 0.646015872303325 0.522945961819131 0.687620292347368 -6.17259483620497
"SNRPA1" -0.0705431233711025 6.47547877415052 -0.809340508704318 0.424388249292581 0.604759665940558 -6.17282248898866
"DDX39B" -0.0352975719640476 8.5469793859755 -0.77577622688698 0.443664433410747 0.620723560779095 -6.17294342487333
"PSMG3" -0.0170399185598251 3.76511733926529 -0.205518902366376 0.838488591028489 0.90743919469603 -6.1735883438285
"LITAF" 0.0725260332920161 8.55570974455797 0.774018550999729 0.444688133176052 0.62122526553868 -6.17370182658673
"CTR9" -0.0602271784783 5.32783046534306 -0.726336694474875 0.472993161402927 0.646371000030516 -6.17379177315394
"IKZF4" -0.0226792389999186 3.76305182634131 -0.203833121518737 0.839794512835629 0.908021453107358 -6.17390942564374
"CDC37" 0.0490855128134822 8.12674042081725 0.787810745261385 0.436693323503662 0.615820775623022 -6.17410033740453
"OAF" 0.1042365335558 5.17593819589046 0.709496584367883 0.483233208508124 0.654102764032314 -6.17411709900242
"YIPF5" 0.0654797933686639 4.39706462308047 0.536070912535507 0.595673495748994 0.744087061638997 -6.17445798335135
"LSM14A" -0.0443261503546939 7.39369515248303 -0.80433122496256 0.427232132088578 0.607271130856861 -6.17499524217414
"PDS5A" -0.0432026708553117 6.99998251533346 -0.809405069728072 0.42435167241249 0.604759665940558 -6.17501573123742
"SMARCD2" 0.0441603200460845 6.28031021560348 0.802485237487216 0.428283068761778 0.608032018641811 -6.17511375795513
"PCM1" -0.0693545017041393 7.14691672413173 -0.807811482023538 0.425255079921405 0.605263476455427 -6.1751933920209
"UBR4" 0.0512652047260858 8.40457862730881 0.777059930541262 0.442917675251992 0.620567960839728 -6.1755212529761
"ZNF628" -0.0681369020114149 5.06739578450647 -0.685633198405135 0.497957669671472 0.666203408301112 -6.1756384645402
"REXO1" 0.0612934904393851 7.41423517492866 0.802822287440223 0.428091065717393 0.608032018641811 -6.1758011165823
"UBE2W" 0.0403870609174395 3.88048177101406 0.297411340565053 0.768104275424609 0.865502686651408 -6.17603570657182
"RFC1" -0.0633795853887547 5.92218724593811 -0.782892865540354 0.439534030429268 0.617633252461463 -6.17615414904279
"FAM13B" -0.0570779409263871 5.78942723528807 -0.773014734282945 0.445273405908791 0.621674639175523 -6.176274392126
"G0S2" -0.35272225151761 8.35089911678229 -0.778817110429144 0.441896707793167 0.619923905606915 -6.17648850553183
"ADSS2" -0.0684589901813322 5.49813538154306 -0.743359846368801 0.462770192479311 0.636598785956644 -6.17668647065251
"INTS12" 0.0314732888404201 3.99897286739983 0.365532270388976 0.717156303890937 0.829683929380391 -6.17672982658218
"JMJD1C" 0.0972262017541468 7.80796329112963 0.792694075061779 0.433883570715332 0.612810524119678 -6.17696400005291
"PASK" -0.182400245702823 5.80983616686669 -0.77209567518354 0.445809664338055 0.621981490993179 -6.17698187398244
"FBXO28" -0.034989293162762 4.48860619377509 -0.556048378351585 0.582104711376348 0.733195765493473 -6.17700515229915
"ADK" -0.0450870545792488 3.94605110605427 -0.328579603273949 0.744646993106065 0.847767610744383 -6.17734605872877
"GPD2" 0.0651110821278627 4.6626731304246 0.60656332274201 0.548485907006987 0.708483493857639 -6.17740839609943
"PPDPF" 0.117439414250049 7.34309627135706 0.801823444588291 0.428660216850074 0.60840949268747 -6.17753994218526
"RARG" -0.0983882078146223 4.4086474057408 -0.529290200337982 0.600313133993439 0.747586067805537 -6.17757081208272
"CYB5B" 0.0668816477480538 4.55223353106289 0.577850630582464 0.567471391390492 0.722816665012325 -6.1776436705663
"VPS37A" -0.0302037562249842 3.89874193934019 -0.293612667036852 0.770978955275152 0.867295499737679 -6.17773959071928
"ZNF581" -0.047515171934716 4.2645173449727 -0.477593764662704 0.636235417891585 0.775664384868622 -6.17782834165288
"DNAAF9" -0.0623135348869823 5.02468321150881 -0.674762374648505 0.504747436613639 0.672084662663509 -6.17795209503774
"PRXL2B" -0.036769614759562 4.01615819518767 -0.368524302206281 0.714946541227082 0.828158115338876 -6.17802295466088
"TMEM167B" 0.0569560482038387 5.87178101343442 0.778610741543975 0.442016540285542 0.61999037029227 -6.17804188359461
